"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-19","1890","06","19","","","","","","","","","","","","5.3","","0.0","","5.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-20","1890","06","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-21","1890","06","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-22","1890","06","22","","","","","","","","","","","","13.2","","0.0","","13.2","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-23","1890","06","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-24","1890","06","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-25","1890","06","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-26","1890","06","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-27","1890","06","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-28","1890","06","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-29","1890","06","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-06-30","1890","06","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-01","1890","07","01","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-02","1890","07","02","","","","","","","","","","","","10.2","","0.0","","10.2","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-03","1890","07","03","","","","","","","","","","","","2.8","","0.0","","2.8","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-04","1890","07","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-05","1890","07","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-06","1890","07","06","","","","","","","","","","","","16.8","","0.0","","16.8","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-07","1890","07","07","","","","","","","","","","","","1.5","","0.0","","1.5","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-08","1890","07","08","","","","","","","","","","","","5.1","","0.0","","5.1","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-09","1890","07","09","","","","","","","","","","","","3.0","","0.0","","3.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-10","1890","07","10","","","","","","","","","","","","10.7","","0.0","","10.7","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-11","1890","07","11","","","","","","","","","","","","3.6","","0.0","","3.6","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-12","1890","07","12","","","","","","","","","","","","3.0","","0.0","","3.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-13","1890","07","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-14","1890","07","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-15","1890","07","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-16","1890","07","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-17","1890","07","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-18","1890","07","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-19","1890","07","19","","","","","","","","","","","","12.7","","0.0","","12.7","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-20","1890","07","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-21","1890","07","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-22","1890","07","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-23","1890","07","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-24","1890","07","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-25","1890","07","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-26","1890","07","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-27","1890","07","27","","","","","","","","","","","","6.1","","0.0","","6.1","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-28","1890","07","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-29","1890","07","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-30","1890","07","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-07-31","1890","07","31","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-01","1890","08","01","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-02","1890","08","02","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-03","1890","08","03","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-04","1890","08","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-05","1890","08","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-06","1890","08","06","","","","","","","","","","","","4.3","","0.0","","4.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-07","1890","08","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-08","1890","08","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-09","1890","08","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-10","1890","08","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-11","1890","08","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-12","1890","08","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-13","1890","08","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-14","1890","08","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-15","1890","08","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-16","1890","08","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-17","1890","08","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-18","1890","08","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-19","1890","08","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-20","1890","08","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-21","1890","08","21","","","","","","","","","","","","0.3","","0.0","","0.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-22","1890","08","22","","","","","","","","","","","","10.2","","0.0","","10.2","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-23","1890","08","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-24","1890","08","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-25","1890","08","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-26","1890","08","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-27","1890","08","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-28","1890","08","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-29","1890","08","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-30","1890","08","30","","","","","","","","","","","","3.0","","0.0","","3.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-08-31","1890","08","31","","","","","","","","","","","","20.3","","0.0","","20.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-01","1890","09","01","","","","","","","","","","","","16.5","","0.0","","16.5","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-02","1890","09","02","","","","","","","","","","","","0.5","","0.0","","0.5","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-03","1890","09","03","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-04","1890","09","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-05","1890","09","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-06","1890","09","06","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-07","1890","09","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-08","1890","09","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-09","1890","09","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-10","1890","09","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-11","1890","09","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-12","1890","09","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-13","1890","09","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-14","1890","09","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-15","1890","09","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-16","1890","09","16","","","","","","","","","","","","3.6","","0.0","","3.6","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-17","1890","09","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-18","1890","09","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-19","1890","09","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-20","1890","09","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-21","1890","09","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-22","1890","09","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-23","1890","09","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-24","1890","09","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-25","1890","09","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-26","1890","09","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-27","1890","09","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-28","1890","09","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-29","1890","09","29","","","","","","","","","","","","1.3","","0.0","","1.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-09-30","1890","09","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-01","1890","10","01","","","","","","","","","","","","5.6","","0.0","","5.6","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-02","1890","10","02","","","","","","","","","","","","3.8","","0.0","","3.8","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-03","1890","10","03","","","","","","","","","","","","15.2","","0.0","","15.2","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-04","1890","10","04","","","","","","","","","","","","11.2","","0.0","","11.2","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-05","1890","10","05","","","","","","","","","","","","17.3","","0.0","","17.3","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-06","1890","10","06","","","","","","","","","","","","9.1","","0.0","","9.1","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-07","1890","10","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-08","1890","10","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-09","1890","10","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-10","1890","10","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ CDA","1100120","1890-10-11","1890","10","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
